t,pos,reward,action,layer_outputs
1730,-30.562996271523208,-30.562996271523208,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1731,-30.878146843277896,-30.878146843277896,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1732,-30.59845242766665,-30.59845242766665,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1733,-30.930106260573893,-30.930106260573893,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1734,-30.63531116984729,-30.63531116984729,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1735,-30.96497343573404,-30.96497343573404,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1736,-30.64044537859733,-30.64044537859733,1,"[0.5000045895576477, 0.5000045895576477, 0.5000045895576477, -0.4999953806400299, -0.4999953806400299, -0.49964991211891174]"
1737,-30.924041090713875,-30.924041090713875,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841]"
1738,-30.61598991027198,-30.61598991027198,1,"[0.5065621733665466, 0.5065621733665466, 0.5053015947341919, 0.5065621733665466, -0.49326092004776, -0.49326092004776]"
1739,-30.910959698877907,-30.910959698877907,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841]"
1740,-30.6179481972233,-30.6179481972233,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1741,-30.918460461325978,-30.918460461325978,-1,"[-0.5, -0.5, 0.5, -0.5, 0.5, 0.5]"
1742,-30.61215453385426,-30.61215453385426,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1743,-30.930427534171663,-30.930427534171663,-1,"[-0.5, -0.5, 0.5, -0.5, 0.5, 0.5]"
1744,-30.622200175398866,-30.622200175398866,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1745,-30.905680376763243,-30.905680376763243,-1,"[-0.5000004172325134, -0.5000004172325134, 0.49999961256980896, -0.5000004172325134, 0.49997156858444214, 0.49999961256980896]"
1746,-30.607975096848193,-30.607975096848193,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1747,-30.920667126855836,-30.920667126855836,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1748,-30.604141350187106,-30.604141350187106,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1749,-30.88470894438796,-30.88470894438796,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1750,-30.628886343466785,-30.628886343466785,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1751,-30.917123575757916,-30.917123575757916,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1752,-30.610422875369785,-30.610422875369785,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1753,-30.934103406731097,-30.934103406731097,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1754,-30.621573305387972,-30.621573305387972,1,"[0.5000017285346985, -0.4998708963394165, -0.4999983012676239, 0.5000017285346985, 0.5000017285346985, -0.4999983012676239]"
1755,-30.957287091465975,-30.957287091465975,-1,"[-0.5, 0.5, 0.5, -0.5, -0.5, 0.5]"
1756,-30.665513854438444,-30.665513854438444,1,"[0.5, -0.5, -0.5, 0.5, 0.5, -0.5]"
1757,-30.968646992034056,-30.968646992034056,-1,"[-0.5, 0.5, 0.5, -0.5, -0.5, 0.5]"
1758,-31.26962284631379,-31.26962284631379,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1759,-30.983467941785765,-30.983467941785765,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1760,-31.315514152931605,-31.315514152931605,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1761,-31.025745664876577,-31.025745664876577,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1762,-31.316853343663016,-31.316853343663016,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1763,-31.016162465729888,-31.016162465729888,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1764,-31.290537504876077,-31.290537504876077,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1765,-30.977144737552084,-30.977144737552084,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1766,-31.281505926830278,-31.281505926830278,-1,"[-0.5129864811897278, -0.5129864811897278, -0.5129864811897278, -0.5129503011703491, 0.4863019287586212, -0.5129864811897278]"
1767,-31.042567101583153,-31.042567101583153,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841]"
1768,-31.347652827018205,-31.347652827018205,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841]"
1769,-31.06102581527132,-31.06102581527132,1,"[0.506564199924469, 0.506564199924469, 0.505454421043396, 0.506564199924469, -0.49325883388519287, -0.49325883388519287]"
1770,-31.352859627361415,-31.352859627361415,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841]"
1771,-31.06021587612362,-31.06021587612362,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1772,-31.36480210827687,-31.36480210827687,-1,"[-0.5, -0.5, 0.5, -0.5, 0.5, 0.5]"
1773,-31.06613859430655,-31.06613859430655,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1774,-31.340396800632817,-31.340396800632817,-1,"[-0.5, -0.5, 0.5, -0.5, 0.5, 0.5]"
1775,-31.061018929599673,-31.061018929599673,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1776,-31.397473504644687,-31.397473504644687,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1777,-31.10547353481428,-31.10547353481428,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1778,-31.39069252907187,-31.39069252907187,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1779,-31.088111438088227,-31.088111438088227,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1780,-31.377988792632678,-31.377988792632678,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1781,-31.092360027883878,-31.092360027883878,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1782,-31.410585786357004,-31.410585786357004,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1783,-31.097461227979128,-31.097461227979128,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1784,-31.373064328028452,-31.373064328028452,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1785,-31.126983519620982,-31.126983519620982,1,"[0.5, -0.5, -0.5, 0.5, 0.5, -0.5]"
1786,-31.38093170636674,-31.38093170636674,-1,"[-0.5, 0.5, 0.5, -0.5, -0.5, 0.5]"
1787,-31.081648706813322,-31.081648706813322,1,"[0.5, -0.5, -0.5, 0.5, 0.5, -0.5]"
1788,-31.386395297548063,-31.386395297548063,-1,"[-0.5, 0.5, 0.5, -0.5, -0.5, 0.5]"
1789,-31.715273839848756,-31.715273839848756,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1790,-31.456634722151783,-31.456634722151783,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1791,-31.75199850560028,-31.75199850560028,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1792,-31.44442728109496,-31.44442728109496,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1793,-31.717724585714283,-31.717724585714283,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1794,-31.4685415819432,-31.4685415819432,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1795,-31.780501338450705,-31.780501338450705,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1796,-31.478636603021123,-31.478636603021123,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1797,-31.78300262417393,-31.78300262417393,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585, -0.5129870176315308]"
1798,-31.48768672099156,-31.48768672099156,1,"[0.5065869092941284, 0.5065869092941284, 0.5065869092941284, 0.5065869092941284, -0.4932348430156708, -0.49260443449020386]"
1799,-31.79401599363462,-31.79401599363462,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841]"
1800,-31.513636750509644,-31.513636750509644,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841]"
1801,-31.827001089252303,-31.827001089252303,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841]"
1802,-31.534443449082858,-31.534443449082858,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1803,-31.863948266396076,-31.863948266396076,-1,"[-0.5, -0.5, 0.5, -0.5, 0.5, 0.5]"
1804,-31.531800366907007,-31.531800366907007,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1805,-31.85335961701178,-31.85335961701178,-1,"[-0.5, -0.5, 0.5, -0.5, 0.5, 0.5]"
1806,-31.560394695599456,-31.560394695599456,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1807,-31.850107006131708,-31.850107006131708,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1808,-31.546831820210407,-31.546831820210407,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1809,-31.843658783907447,-31.843658783907447,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1810,-31.558027001035967,-31.558027001035967,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1811,-31.849294139099733,-31.849294139099733,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1812,-31.551409535600484,-31.551409535600484,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1813,-31.81921067379065,-31.81921067379065,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1814,-31.479303897203046,-31.479303897203046,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1815,-31.768302552928112,-31.768302552928112,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1816,-31.451885557775974,-31.451885557775974,1,"[0.5, -0.5, -0.5, 0.5, 0.5, -0.5]"
1817,-31.77035964119799,-31.77035964119799,-1,"[-0.5, 0.5, 0.5, -0.5, -0.5, 0.5]"
1818,-31.49720648741211,-31.49720648741211,1,"[0.5, -0.5, -0.5, 0.5, 0.5, -0.5]"
1819,-31.798370292297374,-31.798370292297374,-1,"[-0.5, 0.5, 0.5, -0.5, -0.5, 0.5]"
1820,-32.11009693531783,-32.11009693531783,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1821,-31.84121040968107,-31.84121040968107,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1822,-32.13436673092064,-32.13436673092064,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1823,-31.82345541232851,-31.82345541232851,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1824,-32.126111056814885,-32.126111056814885,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1825,-31.818441787845284,-31.818441787845284,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1826,-32.13463869126981,-32.13463869126981,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841, -0.5065789222717285]"
1827,-31.843246931683627,-31.843246931683627,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841, 0.5065789222717285]"
1828,-32.14493984014997,-32.14493984014997,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585, -0.5129870176315308]"
1829,-31.85446062577655,-31.85446062577655,1,"[0.5129870176315308, 0.5129870176315308, 0.5129870176315308, 0.5129870176315308, -0.48630136251449585, 0.5129868388175964]"
1830,-32.16342822111157,-32.16342822111157,-1,"[-0.5129870176315308, -0.5129870176315308, -0.5129870176315308, -0.5129870176315308, 0.48630136251449585, -0.5129870176315308]"
1831,-31.883898483064804,-31.883898483064804,1,"[0.5065789222717285, 0.5065789222717285, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841, -0.4932432472705841]"
1832,-32.160511135632085,-32.160511135632085,-1,"[-0.5065789222717285, -0.5065789222717285, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841, 0.4932432472705841]"
1833,-31.86386878909832,-31.86386878909832,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1834,-32.15162732038481,-32.15162732038481,-1,"[-0.5, -0.5, 0.5, -0.5, 0.5, 0.5]"
1835,-31.865829984788785,-31.865829984788785,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1836,-32.15632172473782,-32.15632172473782,-1,"[-0.5, -0.5, 0.5, -0.5, 0.5, 0.5]"
1837,-31.855939322015928,-31.855939322015928,1,"[0.5, 0.5, -0.5, 0.5, -0.5, -0.5]"
1838,-32.15348874664978,-32.15348874664978,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1839,-31.86467274042704,-31.86467274042704,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1840,-32.17035638348065,-32.17035638348065,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1841,-31.856142800607827,-31.856142800607827,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1842,-32.15111185040146,-32.15111185040146,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1843,-31.88620218312053,-31.88620218312053,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1844,-32.17906537421997,-32.17906537421997,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1845,-31.89870268298135,-31.89870268298135,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1846,-32.200159959973774,-32.200159959973774,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1847,-31.853647054505295,-31.853647054505295,1,"[0.5034849047660828, 0.0626564547419548, -0.4964658319950104, 0.5034849047660828, 0.5034849047660828, -0.4964658319950104]"
1848,-32.160896071391164,-32.160896071391164,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1849,-31.873245788675387,-31.873245788675387,1,"[0.5065789222717285, 0.5065789222717285, -0.4932432472705841, 0.5065789222717285, 0.5065789222717285, -0.4932432472705841]"
1850,-32.169269105966926,-32.169269105966926,-1,"[-0.5065789222717285, -0.5065789222717285, 0.4932432472705841, -0.5065789222717285, -0.5065789222717285, 0.4932432472705841]"
1851,-32.44223904419096,-32.44223904419096,-1,"[-0.5, 0.5, -0.5, 0.5, 0.5, -0.5]"
1852,-32.148580079070754,-32.148580079070754,1,"[0.5, -0.5, 0.5, -0.5, -0.5, 0.5]"
1853,-32.42248321535268,-32.42248321535268,-1,"[-0.5, 0.5, -0.5, 0.5, 0.5, -0.5]"
